Event ID,Event File,Loc File,Type,Fires For,Options,Has Title,Has Description,Picture,Desc Chars,Paragraphs,News Format,Flags,Grade,Priority,Action,Completion,Context,Notes
MAL_Econ.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_MAL_Econ_3,1069,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_FP.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_FP_0,1027,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_FP.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_FP_1,1017,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_FP.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_FP_2,563,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_INDEP.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_MAL_INDEP_0,1111,4,NO_DATELINE,,C,P2,Rewrite,FALSE,,
MAL_INDEP.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_MAL_INDEP_1,1140,4,NO_DATELINE,,C,P2,Rewrite,FALSE,,
MAL_INDEP.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_MAL_INDEP_2,1213,4,NO_DATELINE,,C,P2,Rewrite,FALSE,,
MAL_INDEP.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_MAL_INDEP_3,941,4,NO_DATELINE,,C,P2,Rewrite,FALSE,,
MAL_ISLAND.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_MAL_ISLAND_1,1559,6,N/A,,A,P3,Keep,FALSE,,
MAL_ISLAND.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_MAL_ISLAND_2,1278,4,N/A,TRAILING_SPACE,B,P2,Polish,FALSE,,
MAL_ISLAND.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_ISLAND_3,864,3,N/A,,A,P3,Keep,FALSE,,
MAL_ISLAND.4,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_ISLAND_4,832,3,N/A,,A,P3,Keep,FALSE,,
MAL_MIL.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_MIL_1,1314,4,N/A,,A,P3,Keep,FALSE,,
MAL_MIL.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_MIL_2,1351,4,N/A,,A,P3,Keep,FALSE,,
MAL_MIL.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_MIL_3,1280,4,N/A,,A,P3,Keep,FALSE,,
MAL_POL.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_0,1723,7,N/A,,A,P3,Keep,FALSE,,
MAL_POL.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,4,TRUE,TRUE,GFX_MAL_POL_1,1711,5,N/A,,A,P3,Keep,FALSE,,
MAL_POL.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_2,976,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_3,1017,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.4,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_4,902,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.5,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_5,989,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.6,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_6,1019,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.7,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_7,1200,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.8,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_8,1438,6,N/A,,A,P3,Keep,FALSE,,
MAL_POL.9,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_9,1411,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL.20,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL_20,1351,3,N/A,,A,P3,Keep,FALSE,,
MAL_POL.21,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_MAL_POL_21,1907,2,N/A,,A,P3,Keep,FALSE,,
MAL_POL55.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,3,TRUE,TRUE,GFX_MAL_POL55,950,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL55.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL55_1,1001,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL55.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL55_2,1019,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_POL55.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_POL55_3,953,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_Temple.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_MAL_Temple_0,1496,5,N/A,,A,P3,Keep,FALSE,,
MAL_Temple.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_MAL_Temple_1,1328,3,NO_DATELINE,,C,P2,Rewrite,FALSE,,
MAL_baling.1,Malaysia.txt,MAL_l_english.yml,Country,,1,TRUE,TRUE,GFX_MAL_baling_1,982,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_baling.2,Malaysia.txt,MAL_l_english.yml,Country,,2,TRUE,TRUE,GFX_MAL_baling_2,962,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MAL_baling.3010,Malaysia.txt,MAL_l_english.yml,News,,1,TRUE,TRUE,GFX_MAL_baling_3010,1044,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MAL_baling.3011,Malaysia.txt,MAL_l_english.yml,News,,1,TRUE,TRUE,GFX_MAL_baling_3011,1035,3,OK,,A,P3,Keep,FALSE,,
MAL_baling.3012,Malaysia.txt,MAL_l_english.yml,News,,1,TRUE,TRUE,GFX_MAL_baling_3012,1173,3,OK,,A,P3,Keep,FALSE,,
MAL_baling.3013,Malaysia.txt,MAL_l_english.yml,News,,1,TRUE,TRUE,GFX_MAL_baling_3013,973,1,NO_DATELINE;FEW_PARAS,NO_PARA_BREAKS,C,P2,Rewrite,FALSE,,
MLA_baling.1,Malaysia.txt,MAL_l_english.yml,Country,,2,TRUE,TRUE,GFX_MLA_baling_1,765,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_baling.2,Malaysia.txt,MAL_l_english.yml,Country,,1,TRUE,TRUE,GFX_MLA_baling_2,891,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
MLA_baling.3,Malaysia.txt,MAL_l_english.yml,Country,,3,TRUE,TRUE,GFX_MLA_baling_3,926,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
Malaysia.0,Malaysia.txt,extracted_Malaysia_l_english.yml,News,MAL,2,TRUE,TRUE,[NONE],1056,3,OK,,A,P3,Keep,FALSE,,
SGP_baling.1,Malaysia.txt,MAL_l_english.yml,Country,,2,TRUE,TRUE,GFX_SGP_baling_1,992,1,N/A,NO_PARA_BREAKS,B,P3,Polish,FALSE,,
USA_MAL.0,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_0,1245,3,N/A,,A,P3,Keep,FALSE,,
USA_MAL.1,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_1,1592,5,N/A,,A,P3,Keep,FALSE,,
USA_MAL.2,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_2,1445,4,N/A,,A,P3,Keep,FALSE,,
USA_MAL.3,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_3,1336,6,N/A,,A,P3,Keep,FALSE,,
USA_MAL.4,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_4,1047,4,N/A,,A,P3,Keep,FALSE,,
USA_MAL.5,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_5,1119,4,N/A,,A,P3,Keep,FALSE,,
USA_MAL.6,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,1,TRUE,TRUE,GFX_USA_MAL_6,1165,4,N/A,,A,P3,Keep,FALSE,,
USA_MAL.7,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_USA_MAL_7,1148,3,NO_DATELINE,,C,P2,Rewrite,FALSE,,
USA_MAL.8,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",Country,,2,TRUE,TRUE,GFX_USA_MAL_8,1239,3,N/A,,A,P3,Keep,FALSE,,
USA_MAL.9,Malaysia.txt,"MAL_l_english.yml, extracted_Malaysia_l_english.yml",News,,1,TRUE,TRUE,GFX_USA_MAL_9,1161,3,NO_DATELINE,UNFIRED,N/A,P3,Wire or cut,FALSE,,
mal.0,Malaysia.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
mal.1,Malaysia.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN;UNFIRED,N/A,P3,Wire or cut,FALSE,,
mal.2,Malaysia.txt,[NONE],Hidden,,0,FALSE,FALSE,[NONE],0,0,N/A,HIDDEN,A,,Keep,FALSE,,
SGP_eco.1,SGP.txt,[NONE],Country,,1,FALSE,FALSE,[NONE],0,0,N/A,NO_TITLE_LOC;NO_DESC_LOC;NO_OPTION_LOC;UNFIRED,N/A,P3,Wire or cut,FALSE,,
