Focus ID,Focus File,Tag,Line,Icon,Icon Source,Sprite Defined,Dup Count In Tree,Flags,Verdict,Replacement,Notes
VIN_Our_Socialist_Brothers,VIN_FORPOL.txt,VIN,54,GFX_SOV_Unveil_The_Experimental_Planning_Cluster_Moscow,bespoke,yes,,FOREIGN:SOV,,,
VIN_Meeting_with_Tito,VIN_FORPOL.txt,VIN,68,GFX_YUG_Modernise_Titoism,bespoke,yes,,,,,
VIN_Non_Alignment_Commitment,VIN_FORPOL.txt,VIN,92,GFX_Non_aligned_Movement,bespoke,yes,,,,,
VIN_Licenses_from_Zavasta,VIN_FORPOL.txt,VIN,138,GFX_Beg_tito_for_equipment,bespoke,yes,,,,,
VIN_Eastern_Bloc_Embasses_in_Hanoi,VIN_FORPOL.txt,VIN,155,GFX_Loyal_to_moscow,bespoke,yes,,,,,
VIN_Uncle_Hos_Eastern_Bloc_Tour,VIN_FORPOL.txt,VIN,181,GFX_Tour_Eastern_Bloc_Red,bespoke,yes,,,,,
VIN_Cooperate_with_COMECON,VIN_FORPOL.txt,VIN,208,GFX_Create_Joint_Comecon_Touristic_Commissions,bespoke,yes,,,,,
VIN_New_Order_in_Indochina,VIN_FORPOL.txt,VIN,222,GFX_VIE_Indochina_Desk,bespoke,yes,,FOREIGN:VIE,,,
VIN_Land_of_a_Million_Elephants,VIN_FORPOL.txt,VIN,239,GFX_Invade_Laos,bespoke,yes,,,,,
VIN_Promote_Laotian_Peaceful_Coalition,VIN_FORPOL.txt,VIN,253,GFX_PRC_50s_Help_Stabilize_Laos_Government,bespoke,yes,,FOREIGN:PRC,,,
VIN_Infilitrate_Laos_Parliament,VIN_FORPOL.txt,VIN,273,GFX_Generic_National_Focus_Diplomacy_1,generic library,yes,,,,,
VIN_Rearm_the_Pathet_Lao,VIN_FORPOL.txt,VIN,300,GFX_icon_generic_mas36,generic pack,yes,,,,,
VIN_Start_the_Ho_Chi_Minh_Trail_Project,VIN_FORPOL.txt,VIN,331,GFX_Lessons_from_Ho_Chi_Minh,bespoke,yes,,,,,
VIN_Assasinate_Royalists,VIN_FORPOL.txt,VIN,351,GFX_Generic_National_Focus_Other_7,generic library,yes,,,,,
VIN_Ignite_the_Civil_War,VIN_FORPOL.txt,VIN,371,GFX_Laos_MLA,bespoke,yes,,,,,
VIN_Land_of_Angkor,VIN_FORPOL.txt,VIN,397,GFX_Cambodia,bespoke,yes,,,,,
VIN_Contact_Khmer_Leftists_in_Parliament,VIN_FORPOL.txt,VIN,411,GFX_Generic_National_Focus_Politics_42,generic library,yes,,,,,
VIN_Send_Back_Viet_Minh_Trained_Khmer_Communists,VIN_FORPOL.txt,VIN,431,GFX_Generic_National_Focus_Politics_48,generic library,yes,,,,,
VIN_Oranizing_quan_khu_in_Cambodia,VIN_FORPOL.txt,VIN,468,GFX_Generic_National_Focus_Politics_20,generic library,yes,,,,,
VIN_Take_Down_The_Royalists_and_Reactionaries,VIN_FORPOL.txt,VIN,506,GFX_Generic_National_Focus_Politics_26,generic library,yes,,,,,
VIN_Decleration_of_Khmer_Krahom,VIN_FORPOL.txt,VIN,527,GFX_Generic_National_Focus_Politics_21,generic library,yes,,,,,
VIN_Prepare_for_Thailands_Ambition,VIN_FORPOL.txt,VIN,580,GFX_Escelate_Thailand,bespoke,yes,,,,,
VIN_Reapproach_Sihanouk,VIN_FORPOL.txt,VIN,596,GFX_usa_80_cambodia_recognize_coalition,bespoke,yes,,FOREIGN:usa_80,,,
VIN_Assure_Sihanouk_on_Abolishing_the_Indochina_Project,VIN_FORPOL.txt,VIN,622,GFX_PRC_50s_Launch_The_Heart_to_Heart_Campaign,bespoke,yes,,FOREIGN:PRC,,,
VIN_Son_Ngoc_Minh_Sihanouk_Secret_Meeting,VIN_FORPOL.txt,VIN,651,GFX_Generic_National_Focus_Politics_46,generic library,yes,,,,,
VIN_Sangkum,VIN_FORPOL.txt,VIN,678,GFX_Generic_National_Focus_Economics_7,generic library,yes,,,,,
VIN_Extend_HCM_Trail_in_Eastern_Cambodia,VIN_FORPOL.txt,VIN,721,GFX_usa_80_share_intel_and_aid_cambodia,bespoke,yes,,FOREIGN:usa_80,,,
VIN_The_Giant_in_the_North,VIN_FORPOL.txt,VIN,743,GFX_MEO_reports_from_china,bespoke,yes,,FOREIGN:MEO,,,
VIN_Red_Sun_Over_China,VIN_FORPOL.txt,VIN,763,GFX_MEO_red_star_above_china,bespoke,yes,,FOREIGN:MEO,,,
VIN_Official_Visit_to_Beijing,VIN_FORPOL.txt,VIN,783,GFX_Beijing_Spring,bespoke,yes,,,,,
VIN_Ask_CCP_to_Follow_1895_Gerald_Convention,VIN_FORPOL.txt,VIN,806,GFX_Learn_from_our_chinese_comrades,bespoke,yes,,,,,
VIN_Recognize_PRC_Territorial_Integrity,VIN_FORPOL.txt,VIN,825,GFX_Generic_National_Focus_Diplomacy_4,generic library,yes,,,,,
VIN_Commitment_to_Asian_Revolution,VIN_FORPOL.txt,VIN,848,GFX_Soviet_Army_Legacy,bespoke,yes,,,,,
VIN_Invite_JCP_to_Visit_Hanoi,VIN_FORPOL.txt,VIN,876,GFX_jcp,bespoke,yes,,,,,
VIN_Support_DPRK_Legitimacy,VIN_FORPOL.txt,VIN,897,GFX_KPA_50s_establish_the_political_security_agency,bespoke,yes,,FOREIGN:KPA,,,
VIN_Logisitical_Support_to_Malay_Communists,VIN_FORPOL.txt,VIN,928,GFX_MLA_Chairman_Chin_Peng,bespoke,yes,,FOREIGN:MLA,,,
VIN_White_Sun_Over_China,VIN_FORPOL.txt,VIN,960,GFX_MEO_white_sun_above_china,bespoke,yes,,FOREIGN:MEO,,,
VIN_Survival_Through_Diplomacy,VIN_FORPOL.txt,VIN,980,GFX_Confucian_Learning_Ways,bespoke,yes,,,,,
VIN_Contact_Lu_Hen,VIN_FORPOL.txt,VIN,998,GFX_KMT_avisory_groups,bespoke,yes,,FOREIGN:KMT,,,
VIN_Backdoor_Talks_with_Li_Zongren,VIN_FORPOL.txt,VIN,1012,GFX_Li_Zongren_Soildifies_Power,bespoke,yes,,,,,
VIN_Establish_Chiang_Ho_Telegraph_Line,VIN_FORPOL.txt,VIN,1035,GFX_Launch_Investigations_into_Warlords,bespoke,yes,,,,,
VIN_Extradite_Radical_CCP_Members_to_China,VIN_FORPOL.txt,VIN,1060,GFX_Anti_CCP_Propaganda,bespoke,yes,,,,,
VIN_Negotiate_with_other_Nationalist_Parties,VIN_FORPOL.txt,VIN,1088,GFX_KMT_tridemism,bespoke,yes,,FOREIGN:KMT,,,
VIN_A_Reformed_Nationalist_Front,VIN_FORPOL.txt,VIN,1107,GFX_Strengthen_Grip_Over_Cliques,bespoke,yes,,,,,
VIN_Kunming_Conference,VIN_FORPOL.txt,VIN,1129,GFX_Amend_The_Temporary_Provisions,bespoke,yes,,,,,
VIN_A_Failed_Conference,VIN_FORPOL.txt,VIN,1147,GFX_Generic_National_Focus_Diplomacy_31,generic library,yes,,,,,
VIN_Stand_with_Asian_Socialist_Revolution,VIN_FORPOL.txt,VIN,1176,GFX_Call_for_A_General_Peace_in_Asia,bespoke,yes,,,,,
VIN_Contact_Wang_Ming,VIN_FORPOL.txt,VIN,1193,GFX_PRC_Wang_Ming_Reemergence,bespoke,yes,,FOREIGN:PRC,,,
VIN_Welcome_PLA_and_CCP_Members_to_Vietnam,VIN_FORPOL.txt,VIN,1216,GFX_PRC_Safeguard_Maoist_CPC_Apparatus,bespoke,yes,,FOREIGN:PRC,,,
VIN_Mass_Anti_KMT_Propaganda,VIN_FORPOL.txt,VIN,1232,GFX_PRC_50s_Prepare_to_Counter-offense_Against_The_Counter-revolutionaries,bespoke,yes,,FOREIGN:PRC,,,
VIN_Yunnan_Leaflet_Campaign,VIN_FORPOL.txt,VIN,1267,GFX_PRC_50s_Purge_Separatists_among_Ethnic_Minorities,bespoke,yes,,FOREIGN:PRC,,,
VIN_Fortify_the_Sino_Viet_Border,VIN_FORPOL.txt,VIN,1285,GFX_PRC_50s_Strengthen_The_Defence_of_The_Southeast_Coast,bespoke,yes,,FOREIGN:PRC,,,
VIN_Expand_Coastal_Fortifications,VIN_FORPOL.txt,VIN,1322,GFX_PRC_50s_Prepare_Ships_for_Landing,bespoke,yes,,FOREIGN:PRC,,,
VIN_PLA_PAVN_Military_Exchange,VIN_FORPOL.txt,VIN,1345,GFX_PRC_50s_Men_Over_Material,bespoke,yes,,FOREIGN:PRC,,,
VIN_Fund_PLA_Sabotage_and_Skirmishes,VIN_FORPOL.txt,VIN,1364,GFX_PRC_50s_The_System_of_State_Monopoly_for_Purchase_And_Marketing,bespoke,yes,,FOREIGN:PRC,,,
VIN_Join_the_Asian_Liberation_Front,VIN_FORPOL.txt,VIN,1380,GFX_usa_50_denounce_communism_in_asia,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Discuss_French_intentions,VIN_FORPOL.txt,VIN,1423,GFX_Generic_National_Focus_Diplomacy_32,generic library,yes,,,,,
VIN_Contact_Aurbrac_for_Information,VIN_FORPOL.txt,VIN,1437,GFX_Generic_National_Focus_Politics_27,generic library,yes,,,,,
VIN_Nguyen_Duy_Trinhs_Investigation,VIN_FORPOL.txt,VIN,1452,GFX_Generic_Asia_Police,bespoke,yes,,,,,
VIN_Initial_Neutral_Response,VIN_FORPOL.txt,VIN,1466,GFX_Generic_National_Focus_Politics_28,generic library,yes,,,,,
VIN_De_Gaulle_Ho_Chi_Minh_Telegraphs,VIN_FORPOL.txt,VIN,1484,GFX_Generic_Communism_1,bespoke,yes,,,,,
VIN_Cautious_with_De_Gaulle,VIN_FORPOL.txt,VIN,1501,GFX_FRA_Form_Anti_gangs_Police,bespoke,yes,,FOREIGN:FRA,,,
VIN_Recognize_De_Gaulles_Goodwill,VIN_FORPOL.txt,VIN,1518,GFX_FRA_Call_Back_De_Gaulle,bespoke,yes,,FOREIGN:FRA,,,
VIN_Unofficial_Meeting_in_Lysee,VIN_FORPOL.txt,VIN,1544,GFX_Generic_National_Focus_Diplomacy_50,generic library,yes,,,,,
VIN_Manac_As_Vietnam_Unification_Mediator,VIN_FORPOL.txt,VIN,1561,GFX_usa_50_france_speeds_up_decolonization,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Take_Advantage_of_the_French_American_Rivalry,VIN_FORPOL.txt,VIN,1575,GFX_Generic_Anti_America,bespoke,yes,,,,,
VIN_Assist_De_Gaulle_Gaining_SFIO_Trust,VIN_FORPOL.txt,VIN,1597,GFX_Generic_Letter,bespoke,yes,,,,,
VIN_A_Missed_Opportunity,VIN_FORPOL.txt,VIN,1619,GFX_usa_50_indochina_war,bespoke,yes,,FOREIGN:usa_50,,,
VIN_Affirm_Long_Term_Soviet_Support,VIN_FORPOL.txt,VIN,1634,GFX_Comecon_Aid,bespoke,yes,,,,,
VIN_Bandung_Conference,VIN_FORPOL.txt,VIN,1651,GFX_The_bandung_conference,bespoke,yes,,,,,
VIN_Mediate_Laotian_Royalist_Communist_Conflict,VIN_FORPOL.txt,VIN,1695,GFX_Lao_supply_lines,bespoke,yes,,,,,
VIN_PAVN_ANL_Joint_Patrol,VIN_FORPOL.txt,VIN,1712,GFX_Arm_Laos,bespoke,yes,,,,,
VIN_Dong_Phouma_Communique,VIN_FORPOL.txt,VIN,1735,GFX_Vietnamese_Lao_Friendship,bespoke,yes,,,,,
VIN_Hope_for_Peace,VIN_FORPOL.txt,VIN,1756,GFX_Peace_in_Laos,bespoke,yes,,,,,
VIN_Mediate_Sino_Soviet_Conflict,VIN_FORPOL.txt,VIN,1777,GFX_Mend_Ideological_Schism,bespoke,yes,,,,,
VIN_A_Concerning_Future_for_Global_Revolution,VIN_FORPOL.txt,VIN,1799,GFX_Sino_Soviet_Split,bespoke,yes,,,,,
VIN_Prepare_for_the_Worst,VIN_FORPOL.txt,VIN,1814,GFX_Instigate_Renewed_Natinoalist_Insurgency,bespoke,yes,,,,,
VIN_Final_Steps_to_Mutual_Coexistence,VIN_FORPOL.txt,VIN,1829,GFX_icon_generic_globe_handshake,generic pack,yes,,,,,
VIN_Settle_Border_Issues,VIN_FORPOL.txt,VIN,1850,GFX_Generic_National_Focus_Diplomacy_33,generic library,yes,,,,,
VIN_Hanoi_Nanjing_Trade_Agreement,VIN_FORPOL.txt,VIN,1874,GFX_EstablishNewForeignExchangeRates,bespoke,yes,,,,,
VIN_A_Coming_Storm_for_China,VIN_FORPOL.txt,VIN,1898,GFX_Generic_National_Focus_Politics_22,generic library,yes,,,,,
